date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2017-07-08,1943388315.67,473862192.205,248142,22890702848,245.89,754958016,27063.28125,360.274207471,114781,28.7925985085,0.000462,1.05596289206E+015,144882,45193658,5087
2017-07-09,948628891.632,311414330.82,225189,23454654464,251.82,505118016,26943.90625,256.112816522,106757,26.7778689588,0.000471952329723,1.07110752715E+015,131487,35557885,5094
2017-07-10,2798327851.18,741646042.87,302633,22640531456,243.01,937219008,24433.59375,261.598672524,136601,26.5821931924,0.00042,1198734948520000,184636,48632471,4594
2017-07-11,2980614705.87,908621240.185,291677,19712309248,211.52,1440950016,23968.125,287.290319404,137155,42.4527721384,0.000446022010497,1214202792080000,172369,47388616,4520
2017-07-12,2735556477.76,675764887.512,283828,18377590784,197.15,1241190016,23934.21875,330.33422877,132086,25.6204244477,0.00044667804594,1185958514380000,163706,48403498,4509
2017-07-13,5304686613.5,833130334.967,260745,21613936640,231.81,828489024,23775.3125,327.42187989,117890,23.4164962059,0.000441,1207944603410000,143913,48168597,4512
2017-07-14,5368461350.13,673885234.418,249381,19541268480,209.53,749382016,23771.25,275.880608776,116171,26.7670504492,0.00042,1182555714990000,146501,45199290,4502
2017-07-15,5025524457.03,687061786.391,231961,18630193152,199.71,810451968,24148.59375,288.040626935,107888,39.7650217075,0.000462,1207944998990000,136491,40264684,4603
2017-07-16,4569387581.66,979813259.927,249138,15823085568,169.57,1516889984,24009.6875,276.731320515,114300,27.8097791456,0.000441,1243781955460000,148763,42202748,4575
2017-07-17,3791199507.48,540300767.366,248473,14932733952,159.99,1669500032,23518.28125,281.509048417,116017,26.4593397879,0.000441,1204494095370000,148824,43761400,4459
2017-07-18,5374199653.17,672241264.751,271055,18207434752,195.03,2709260032,23954.0625,423.677942918,124912,30.773614804,0.000473101062357,1213897355550000,159970,51364024,4551
2017-07-19,5868629190.74,1072420713.06,270122,21939337216,234.94,2328790016,24483.59375,324.838750478,128267,30.4276936919,0.000441,1233998957750000,161719,47678315,4637
2017-07-20,4397296489.45,618518006.72,250065,19187824640,205.42,2224999936,24492.8125,256.133190044,123585,25.6627097351,0.000430664,1271418308090000,158267,43401483,4632
2017-07-21,4864175619.15,413858105.823,232560,21121122304,226.06,1006129984,23842.1875,309.641556642,116588,26.3812670579,0.00045932,1304970901020000,146635,39347024,4543
2017-07-22,1083530547.68,348550426.968,205574,20360077312,217.86,618259968,24307.34375,224.825603323,100051,23.7797099244,0.000441,1278259908800000,122995,37152575,4649
2017-07-23,1676926848.89,395314827.715,260490,21418291200,229.12,649614976,24483.28125,288.493997716,134918,23.6498849536,0.000448069582086,1315027849310000,159634,43256183,4660
2017-07-24,4889377600.73,533519231.358,263095,21158543360,226.29,431691008,24058.90625,309.440275124,118577,23.7649854171,0.000449070913557,1302508499780000,144558,48384541,4582
2017-07-25,5287314540.96,559300539.959,242956,20985184256,224.37,1095760000,24692.65625,355.48613773,115042,35.1067929437,0.000471068332833,1328374995590000,143214,45762865,4686
2017-07-26,3991638673.33,422554090.214,223010,19373395968,207.09,717692032,24511.875,294.383920629,107110,29.0104677492,0.000470747463207,1331461330260000,132194,39074534,4650
2017-07-27,4406177790.74,420633949.963,225435,19169816576,204.86,393283008,24355.78125,263.944245322,113993,32.5791946853,0.000457319,1321720589480000,137274,38674358,4634
2017-07-28,5145041594.79,609116160.277,246494,19125102592,204.32,562571008,24685.15625,281.982289906,116826,25.2565235635,0.000441,1332367899100000,146845,43020213,4647
2017-07-29,4356716669.43,474953498.337,198773,18101762048,193.34,824355008,24492.5,204.174934595,96857,35.1603394294,0.00042856829904,1332178338560000,123315,34899966,4683
2017-07-30,3006434954.87,289582151.081,206624,19360923648,206.74,596233984,24717.65625,208.036715301,108454,23.3813020466,0.00044268,1359901481850000,127418,35847643,4704
2017-07-31,1806666148.85,394995430.313,250090,18492033024,197.4,569414016,24058.59375,231.201083914,135083,29.5421301685,0.000446843113647,1426539514340000,151281,42133486,4535
2017-08-01,2105311286.93,594038579.537,218582,19179139072,204.69,1585330048,21416.71875,263.599401863,106334,41.0936938575,0.000518074543854,1606730004130000,130045,38840512,4087
2017-08-02,2149857745.27,481332350.434,231068,21275228160,227.01,632606016,21139.0625,236.995421937,111099,44.26695,0.000461837648958,1606524434800000,136019,38119019,4044
2017-08-03,1795101179.46,497405049.487,236335,20640077824,220.18,557217024,20963.28125,236.502808745,109746,29.6561675008,0.000450062388636,1555875206150000,135103,38155986,3976
2017-08-04,1850770183.92,372956077.241,257160,21125576704,225.31,539782976,21304.375,220.028357885,121419,24.5958512445,0.00042,1590667910610000,149669,42448675,4040
2017-08-05,2121749452.57,465657566.034,261400,20899981312,222.85,1332999936,21191.5625,236.076708762,119714,29.4596189502,0.000441,1585688951970000,153904,42061689,4034
2017-08-06,2346613951.54,530639156.631,265127,24053475328,256.42,1482979968,21265.625,244.978437283,118505,26.5330225608,0.000441,1598932022650000,151211,42185257,4032
2017-08-07,2684480157.35,583052941.659,281172,24510986240,261.24,935726976,21621.5625,323.349086526,129097,35.5426039363,0.000441,1619967500610000,161114,48583391,4094
2017-08-08,3110925867.47,631722745.678,318866,25254578176,269.1,1502409984,21635.3125,339.083820207,148407,30.3016948455,0.000441,1636256274660000,187586,54348010,4093
2017-08-09,3450846293.64,848223665.619,280308,27938674688,297.63,2638579968,21725,268.527475016,134628,55.4488798024,0.000463550567634,1661334820090000,172728,46775327,4113
2017-08-10,7043136595.22,829861284.117,338241,27882172416,296.96,1076819968,21468.125,313.14765754,154837,32.4761960811,0.000441,1650126715860000,198805,54716956,4029
2017-08-11,13882129338.8,770768192.539,356682,27657009152,294.49,953576000,21902.03125,354.162104365,155541,29.7670234258,0.000474865632906,1640151486910000,198972,59232094,4105
2017-08-12,8659448258.87,590022586.269,338654,28998699008,308.71,1111650048,21917.1875,344.986095506,148744,30.1411616441,0.000471315311859,1.69252713111E+015,187201,56107722,4113
2017-08-13,9600192661.24,737895538.478,333011,29161054208,310.37,1369369984,22038.4375,304.640582603,143486,32.7471759444,0.000464897999958,1690846000060000,189540,53649763,4129
2017-08-14,7393870552.84,780902186.108,410061,28008683520,298.03,864390976,22038.125,345.515738015,181584,18.8974504764,0.000441,1728855046750000,239970,64702937,4133
2017-08-15,5985205366.43,960118979.269,413246,28195801088,299.95,1051800000,22220.625,383.745249085,179960,48.282209839,0.000482286,1734348602400000,245474,67776061,4132
2017-08-16,4660246128.94,1085323121.13,413624,27249725440,289.82,967643008,22569.53125,1168.46326633,178463,42.5882212741,0.0006237,1713530811030000,240569,72322775,4166
2017-08-17,4785426269.86,940683789.854,428007,28477546496,302.8,909494016,22532.96875,690.546642142,183002,35.4128577931,0.000525,1.73842529412E+015,241903,71816900,4144
2017-08-18,4899789336.44,1045760730.37,443356,28380174336,301.7,936160000,22310.46875,1018.69522486,190976,60.0732843777,0.000693000000021,1745445556310000,261911,71698774,4136
2017-08-19,3637032520.18,728624817.061,377418,27867920384,296.18,860201984,22564.375,471.918343256,167549,17.7803574799,0.000471713462955,1795853531630000,218779,68842534,4211
2017-08-20,3115452708.64,673655486.118,309926,27918127104,296.64,571947008,22132.5,293.147791083,142923,29.977947296,0.000464671717545,1792593074370000,176734,53299561,4156
2017-08-21,3916157504.36,1297924453.05,392880,28285462528,300.48,2448969984,22745.78125,329.868824321,175650,35.3672950773,0.000459774,1.78508723066E+015,237951,64251638,4233
2017-08-22,3809875752.48,807823052.648,364727,30229891072,321.05,1336400000,22519.53125,325.350122318,161068,30.49975,0.00045932,1804397549540000,202806,59672486,4185
2017-08-23,4223261311.59,697490459.182,374711,29691918336,315.27,811990016,22613.125,315.881361228,173649,34.3760309806,0.000441,1843056958040000,234196,60507739,4216
2017-08-24,3922525163.54,843729189.665,352465,29904596992,317.45,697665024,22528.59375,322.859895183,156854,33.1644210321,0.000442071,1828188893720000,208924,57722863,4184
2017-08-25,3552288422.76,910376277.772,352621,30727895040,326.11,760329024,18823.90625,310.136759482,167142,34.2860672761,0.000458600422077,2.15467306252E+015,216220,56052549,3554
2017-08-26,1889471185.8,554013010.91,306268,31288260608,331.99,514180992,18562.65625,297.916682977,135129,19.9194,0.000442071,2200006378680000,170989,51174617,3499
2017-08-27,6694363011.2,640244335.31,324173,31517530112,334.36,633369984,18638.59375,275.335440067,139078,16.577217722,0.000441,2180133085190000,183177,52515139,3514
2017-08-28,10043066238.6,981570879.641,363799,33002674176,350.04,854318976,18425.46875,323.120549329,162082,34.8037181683,0.00044268,2133302637410000,210378,61190245,3446
2017-08-29,7536961678.09,1122749258.33,394649,32813217792,347.96,1220029952,19080.15625,516.17061562,176429,35.3118228632,0.000508200030891,2.20409662757E+015,233012,65350659,3541
2017-08-30,13388321074.1,1092458866.06,400220,34848423936,369.47,1333319936,18943.90625,433.380111262,186062,36.6125974253,0.000529350851097,2.23115040474E+015,232894,66479781,3531
2017-08-31,6509799326.96,1041851699.69,384421,35701485568,378.44,706254016,18762.34375,737.55260075,188435,65.6473572347,0.000756,2.21553720173E+015,237597,60556856,3473
2017-09-01,6142367458.92,895785525.359,390997,36182855680,383.47,874222016,18833.125,515.416187022,179659,38.347,0.00063,2233568965060000,230873,64913568,3521
2017-09-02,5528463384.51,1051109336.99,331797,36601204736,387.82,1483600000,18848.125,613.662115947,153677,38.9023560588,0.000600085844736,2.23126017599E+015,193910,54297768,3541
2017-09-03,3861717762.62,801876735.905,302525,33059801088,350.23,986265984,18642.03125,296.684543723,139175,33.7357961787,0.000480375,2.25028923999E+015,176750,49087704,3539
2017-09-04,5961977202.94,1472102079.24,442592,32773988352,347.13,1801689984,18921.09375,487.767496109,205102,36.0660471892,0.000571642329867,2243962758500000,273063,69692676,3527
2017-09-05,4828914338.53,1257220117.05,444572,28099983360,297.57,1551049984,19101.25,615.809001055,196848,29.8410387485,0.00063,2.23104149341E+015,261902,70127997,3559
2017-09-06,5243036069.46,1308702759.27,496376,29639079936,313.8,1058830016,18888.28125,770.277418638,209381,15.7197346385,0.000857046603504,2.23259998532E+015,284793,79335208,3510
2017-09-07,3933736881.54,876485638.569,448347,31507544064,333.52,718624000,19128.90625,734.239584314,189292,15.3766169194,0.000868218485106,2253841580840000,246369,74964337,3547
2017-09-08,4515073024.01,988235463.55,463670,31147151360,329.64,1098780032,19267.1875,758.749006956,196027,10.627329888,0.0010420245,2351173566320000,259840,75343180,3592
2017-09-09,6078557793.69,1249126875.69,383654,27990509568,296.17,528620992,19039.53125,441.035120383,166725,5.8111367615,0.000743136218979,2321405118790000,207777,61062245,3561
2017-09-10,5110928963.99,649075058.717,325128,27797227520,294.06,698326016,18988.75,413.297569259,150996,15.0022511894,0.00063,2289896362740000,187046,52465083,3574
2017-09-11,4463541517.74,817154466.84,365384,27394424832,289.74,571307008,18846.09375,393.332823,173476,28.7786138273,0.000478129869798,2312746407320000,215137,59529264,3551
2017-09-12,4630432867.69,866760826.801,404898,27861831680,294.63,753144000,19312.5,519.977466208,196918,29.4809112745,0.000525,2375289937070000,245382,64986807,3603
2017-09-13,2996783987.15,856841898.673,365679,27535706112,291.12,921692032,18898.28125,463.058657602,171052,26.5846504536,0.000472873465277,2324137953180000,213717,59875748,3536
2017-09-14,4322451223.93,1009427934.92,380251,26166147072,276.59,1184589952,19289.6875,408.768329594,191003,27.6637922876,0.000525,2321975794050000,243658,62219159,3599
2017-09-15,4075868527.6,1082351461.31,441767,20364886016,215.22,1935699968,19536.40625,636.971536779,205482,33.1474053036,0.00068904,2366097201600000,268318,69830597,3616
2017-09-16,2513054810.9,614727446.714,373764,23742570496,250.87,711737024,19337.96875,660.859549314,156651,24.8766779821,0.000893528,2350115833390000,226350,60261419,3609
2017-09-17,3001031704.56,429230902.276,289517,23272527872,245.85,427452000,19219.53125,371.183068104,137378,12.3971166841,0.00084,2390881046920000,174364,52089233,3630
2017-09-18,4785953236.98,614782764.763,362764,23881156608,252.23,1127750016,19067.5,403.16313803,179198,13.9690031211,0.000628152,2351652860750000,208657,62377123,3557
2017-09-19,4458741918.27,676221518.781,337752,27809294336,293.66,646908992,19372.96875,385.073423359,163242,29.366,0.000473753622006,2380774458730000,210388,60208793,3628
2017-09-20,2806344503.13,527515102.435,324984,26712387584,282.02,421404000,19178.28125,656.834640397,149303,28.4947261842,0.000561564832059,2380956776090000,191096,57699493,3600
2017-09-21,2739446947.96,514754421.187,317074,26835992576,283.26,601265984,19340.15625,325.903199026,143324,16.7298835235,0.00046305,2405383475000000,187290,58700186,3645
2017-09-22,2234273350.65,373356535.275,271470,24458373120,258.11,430080992,15743.59375,306.112519402,121620,18.0679078107,0.00046305,2938236940550000,162189,50933282,3001
2017-09-23,2056556253.65,389588276.363,260107,25077055488,264.6,450934016,15005.78125,315.524338577,121976,18.214709436,0.000442071,2.96080240219E+015,153113,46001409,2884
2017-09-24,1946193557.34,400167202.962,280929,27129874432,286.21,571411008,15461.40625,440.08969434,124967,14.0355454285,0.000529644,2945612222320000,170798,52835047,2938
2017-09-25,2522818752.89,610619741.182,306614,26755461120,282.22,483160992,14874.375,383.148272059,137728,15.0044337317,0.000481060757037,2912421362690000,184248,55520528,2836
2017-09-26,2724837471.3,625891773.102,306075,27719983104,292.35,345800992,15206.875,385.775178878,131699,14.1261625789,0.000525,2887116463200000,179116,53542782,2890
2017-09-27,2721590748.34,618036833.5,309047,27219355648,287.02,550243968,15411.09375,422.710363399,136267,14.5420733112,0.0004827627,2916043095240000,186841,54864211,2904
2017-09-28,3043354687.86,518226405.366,329208,29068738560,306.47,501894016,14997.96875,370.160472356,148275,15.1907139878,0.000465781922739,2896071814920000,192529,58698829,2856
2017-09-29,2524781063.8,390409957.843,326502,28375930880,299.12,541374976,14852.5,330.88615798,157274,10.4584187058,0.00045932,2802970923360000,198766,60936115,2829
2017-09-30,1923011599.52,314336351.968,295798,27655217152,291.48,332439008,14931.40625,371.957481381,137390,9.64666014481,0.00060476526708,2773894950880000,170198,62474759,2840
2017-10-01,1427534571.21,452812541.277,283871,28615151616,301.55,306184992,15132.65625,358.613329436,125038,15.0775,0.000529520043213,2865649257470000,156407,62337326,2862
2017-10-02,2246460447.1,618604127.546,306095,28708456448,302.48,339443008,15089.21875,356.930578828,141142,18.3204362264,0.000510074159973,2861170963750000,181424,60088903,2842
2017-10-03,6862782011.54,624533363.894,327906,28238487552,297.48,321680000,15178.4375,381.246395654,141951,16.3431683261,0.000530658383178,2838825595160000,181489,59866739,2862
2017-10-04,4461723123.54,485628240.135,307399,27794059264,292.75,257906000,15318.4375,385.387152163,130082,16.5891676425,0.000543124976631,2896353133450000,169641,58858940,2886
2017-10-05,2822916744.66,323388278.356,314808,27800369152,292.77,253747008,15477.03125,418.983077852,135769,14.6385,0.000489605835811,2968746998430000,170071,59840706,2946
2017-10-06,2843906827.65,390801225.386,319882,28031059968,295.15,318664000,15024.0625,437.255331092,133417,14.4676030758,0.000590632532133,2912478711910000,172989,61677616,2848
2017-10-07,2365195119.71,301062068.118,291091,29340370944,308.89,342204992,15015.15625,316.276345068,128029,15.7723188676,0.00050591655345,2857438076850000,165610,55983260,2848
2017-10-08,2733133214.54,404868854.269,296829,29550901248,311.06,293167008,15199.53125,357.347800342,129177,15.7542035253,0.000508547252767,2.91552125341E+015,163437,55131849,2879
2017-10-09,3318279367.89,543771227.86,328172,29328332800,308.67,559467008,15208.75,379.844761749,135660,6.1734,0.000525,2930955632520000,199535,56691093,2882
2017-10-10,3369423239.13,482258052.287,349605,28281407488,297.6,359705984,15484.375,417.793497546,154708,15.080171712,0.000481887,2913484732910000,206352,62493211,2915
2017-10-11,3036058717.08,444869428.366,344305,28626298880,301.18,264146000,15499.84375,938.415100756,156336,9.9901406,0.000507063604437,2997386113950000,207917,58432218,2915
2017-10-12,3427447938.94,579469209.73,363411,28851191808,303.5,527556992,15391.5625,421.957034379,154568,7.3978125,0.00051429,2911727554680000,209222,61275804,2899
2017-10-13,4458233762.95,879379767.774,379136,28911118336,304.08,1304359936,15433.4375,474.904048257,171227,29.867980527,0.0005557464,3031011835440000,226443,63154808,2891
2017-10-14,3531949744.72,588370495.985,332169,32222433280,338.85,516561984,15321.5625,398.049613885,146063,18.7739165403,0.000545938955982,2917998273440000,193234,57599755,2887
2017-10-15,3284888575.89,619039849.024,328921,32292085760,339.53,635406976,15577.03125,386.388929966,140176,16.6463457613,0.000511875,2.96249110371E+015,188114,55607865,2925
2017-10-16,2607633880.72,425859291.17,408297,32029241344,336.71,692884992,16172.6875,337.116475118,144929,0,0.0004216,1922323537780000,185896,74203956,4554
2017-10-17,3932353138,839802225.276,505611,31727747072,333.48,509924000,20145,322.84724414,190126,0.0640881864,0.00029372,1430794160040000,237513,87192710,6050
2017-10-18,4773993903.07,638146823.955,470449,30160478208,316.94,606113984,20379.65625,299.370944841,165859,0.031694,0.00031424,1412602014680000,217323,81248958,6221
2017-10-19,3997681050.02,408249799.275,494184,29937942528,314.54,349830016,20423.53125,283.929624901,157430,0,0.000235944,1460304538030000,209239,80998138,6241
2017-10-20,3614336569.89,485246458.224,546837,29326307328,308.05,396672992,20477.625,491.672418414,170756,0,0.000252,1448048385230000,224059,95137037,6237
2017-10-21,3262284920.34,400067607.912,462902,28906563584,303.57,408014016,20143.21875,230.0980114,161303,0,0.00021,1470935110710000,212955,74641698,6229
2017-10-22,2855073961.05,312614482.889,435493,28624836608,300.55,327387008,20382,196.134800566,187438,0.19872366,0.000168,1479882619650000,235180,68750015,6280
2017-10-23,3918052486.42,739905710.935,468168,28111425536,295.1,482336000,20472.65625,269.725566032,167893,0.283296,0.000315,1455819716920000,236523,80224066,6254
2017-10-24,3814637884.54,637420060.655,492288,27357478912,287.12,684281024,20529.46875,357.095144057,170723,0.028712,0.000315,1496920578550000,233198,87134104,6248
2017-10-25,3159619908.62,459205483.93,460419,28441989120,298.44,325040000,20218.21875,290.665881547,154825,0,0.000216489,1484204987130000,205715,88605464,6176
2017-10-26,2988252151.98,412124928.571,466406,28408424448,298.02,270272992,20195.90625,275.041131001,163206,0,0.000189,1437017619730000,211485,88766039,6157
2017-10-27,3150264533.01,373898443.529,486147,28270110720,296.51,257168992,20473.5,297.455543733,155328,0,0.000192012,1447520990240000,201390,92959000,6229
2017-10-28,3838503881.17,305916859.534,484554,28410406912,297.92,264424000,20442.75,241.167628141,146684,0,0.0001071,1468426411910000,191371,89339757,6240
2017-10-29,3491019194.96,383223585.781,494176,28270163968,296.38,551752000,20291.4375,242.546692539,154086,0,0.000123924,1459598548270000,194304,92119020,6194
2017-10-30,3392932111,492531752.98,532626,29077594112,304.78,331441984,20098.59375,295.610197214,166928,0,0.00020674,1447379050030000,215502,99874533,6072
2017-10-31,3642977411.9,444397846.686,519906,29331517440,307.38,369583008,20634.1875,330.60403118,183765,0,0.00031092,1462242115100000,232520,97917438,6275
2017-11-01,4399357649.96,555864923.45,527783,29183592448,305.76,553864000,20230.59375,370.465694941,203402,0.030576,0.000371944,1505309310660000,253849,96784912,6142
2017-11-02,4764090418.45,734645600.424,529277,27754237952,290.73,904900992,20296.78125,373.864831846,221244,1.017555,0.00042,1441550229990000,285683,96435646,6144
2017-11-03,3723895305.22,533844562.875,485790,27547410432,288.5,646339968,20309.4375,278.695734083,187278,0.000577,0.000275796,1419283188230000,243084,98276411,6208
2017-11-04,2655841444.9,357052987.086,398758,29175347200,305.48,416479008,20188.3125,212.077525074,151880,0,0.00019990125,1.40522188333E+015,178178,75320039,6196
2017-11-05,2457189526.62,344138557.776,417102,28661499904,300.04,337657984,20590.21875,199.74904055,151376,0,0.000164716,1439532615580000,176832,73321910,6299
2017-11-06,2994174133.98,592682045.818,511663,28322701312,296.43,579358976,20241.375,268.798303897,175324,0,8.54328E-05,1433804859770000,215133,85520807,6199
2017-11-07,2541664036.85,607230942.723,470418,28533338112,298.57,540766016,20413.40625,315.044497913,176696,0,0.00021,1412215080060000,232593,88610422,6211
2017-11-08,3597724998.03,969059228.32,480413,28128708608,294.27,967955968,20254.78125,379.928853676,190604,1.0847263032,0.000372456,1454537506080000,239483,88676286,6236
2017-11-09,5881488170.92,831838096.095,467172,29508962304,308.64,893249984,20310.46875,324.913774651,191220,2.3148,0.00042,1420593057400000,240418,86289173,6195
2017-11-10,4537277357.32,827589227.798,457427,30665191424,320.67,885985984,20526.84375,291.688738911,189376,6.4134,0.000357,1429591654470000,257640,84500680,6300
2017-11-11,3930290631.27,636674399.341,394378,28559437824,298.59,842300992,20419.78125,232.953762073,160812,1.19436,0.00042,1437743883880000,208065,79370301,6267
2017-11-12,5723133525.21,1135388837.79,434380,30106191872,314.69,1613479936,20211.84375,297.799562429,184565,25.0371218952,0.00042,1487331219800000,256111,82639583,6245
2017-11-13,3666918840.75,816385077.897,443176,29379016704,307.02,1041889984,20421.1875,309.385435143,181734,8.32299765801,0.00042,1456779199760000,242538,89907928,6225
2017-11-14,3684207912.57,842972567.413,475984,30317289472,316.76,1069680000,20048.15625,335.97952723,200517,9.81290804,0.00042,1448755022990000,257804,99374433,6122
2017-11-15,5819834806.11,824285611.319,540593,32353241088,337.96,722665984,20495.4375,412.662550359,223800,17.1049531856,0.00042,1424358196160000,294871,102617919,6237
2017-11-16,5275605885.25,785075303.728,491482,31927291904,333.44,797254016,20221.40625,353.507082797,203310,3.180584128,0.00042,1397135204660000,257805,94022620,6154
2017-11-17,5237120386.95,729192747.898,508590,31620308992,330.17,621732992,20365.125,373.486764295,213856,13.7875264762,0.0003792,1403215940840000,275191,95398947,6235
2017-11-18,4358502991.25,529030656.908,459679,31800690688,331.98,649638976,20331.9375,255.609620533,184533,3.3198,0.000315,1389738236610000,239226,90912694,6215
2017-11-19,4565692023.88,715317069.26,464563,33284902912,347.4,1181529984,20422.78125,282.287107556,190247,7.1303558184,0.00042,1402316828780000,248434,91173879,6266
2017-11-20,6269857823.29,1302544848.28,530141,33933447168,354.09,807027008,20408.34375,371.508144058,220194,0.637362,0.00042,1489214248970000,270101,102852461,6176
2017-11-21,6212522575.38,1166826783.55,524044,35220160512,367.44,949912000,20394,363.885755271,218785,18.439353102,0.00042,1471462729490000,296463,99909970,6174
2017-11-22,6188422795.36,1020728023.66,546489,34544005120,360.31,800819008,20502.5625,365.4892339,221516,18.0633829171,0.00042,1462847884820000,302261,99737495,6242
2017-11-23,6512207894.41,1302349723.82,537068,36577304576,381.44,1845680000,20347.03125,363.134860954,226586,18.9264034828,0.00042,1.51889414833E+015,295566,99217879,6190
2017-11-24,5975137449.32,1311458652.75,525529,39564333056,412.5,2292829952,20415.375,312.003080398,218668,20.8624202151,0.00042,1549351256480000,299064,94157389,6234
2017-11-25,8013722356.1,1189430838.67,561166,45633404928,475.68,1422080000,20310.5625,289.454952242,217823,2.85408,0.000312852,1.56207325275E+015,283363,100403905,6201
2017-11-26,7472372957.24,809303825.394,542484,44712116224,465.97,1197779968,20365.3125,355.108567824,221070,3.72776,0.00042,1553379593940000,283830,99314431,6169
2017-11-27,9670008860.15,1389317562.86,608695,45254983680,471.53,1396480000,20271.75,369.147153812,261417,23.6575770286,0.00042,1537205170280000,342698,135031106,6086
2017-11-28,11910664283.5,1424534648.3,638989,46127161344,480.52,1346499968,20309.625,423.203743142,279129,24.3792016229,0.00042,1508042853620000,373563,115664543,6094
2017-11-29,13470307377.1,1848393591.04,663579,45442129920,473.28,2675940096,20425.03125,444.283457465,300256,36.3658791744,0.00042,1.52078040825E+015,405146,113238183,6108
2017-11-30,11405663659.7,1301867630.75,655457,41411944448,431.21,1903040000,20416.125,423.152742252,286669,23.1622215116,0.00042,1542745956190000,385734,111082522,6151
2017-12-01,9724160844.89,1005419298.98,622720,42764972032,445.21,1247879936,20476.6875,416.07329811,269458,14.5051368811,0.00042,1546949558360000,344808,111410937,6127
2017-12-02,10617703982.7,773527413.484,627785,44853297152,466.85,943649984,20205.1875,344.504596509,271771,12.9052512625,0.000372456,1570293136110000,348961,108672644,6053
2017-12-03,9971702978.59,752997726.129,693808,44560453632,463.7,990556992,20336.53125,407.152401007,294405,10.0007662255,0.00042,1.50975124939E+015,376572,116513716,6029
2017-12-04,9815024553.07,978077444.611,701834,44795654144,466.05,1005550016,20426.34375,804.106265031,277303,24.4649335612,0.000441,1530846399230000,400788,111950866,5671
2017-12-05,4902828990.64,1317591441.91,693090,45212790784,470.29,1216720000,20636.4375,1183.24450879,291424,27.3932357467,0.00063153,1477492059100000,387055,110640271,5588
2017-12-06,6853217135.64,1639773714,791746,44483092480,462.6,1998259968,20640.84375,1540.65062545,382370,108.469192041,0.000882,1468449809700000,581573,115886205,5473
2017-12-07,5013369890.15,1844294343.4,659068,41007566848,426.37,2129570048,20908.875,2239.28904826,292204,35.5155145699,0.001365,1480719151840000,405978,103778567,5798
2017-12-08,4185319819.53,1369916098.4,766411,41845780480,434.99,2336379904,20430.84375,2315.31981304,334092,21.5377342719,0.001340438,1552890438950000,422832,123142428,5803
2017-12-09,3146758307.95,989946089.409,707223,44005625856,457.34,2003849984,20566.125,2126.40990786,314887,13.7160273892,0.00135047,1553202155650000,365569,115627334,5813
2017-12-10,3211757127.28,1116847842.85,716575,45501435904,472.79,1404179968,20392.3125,1918.26803459,316656,12.490819265,0.001095318,1549426798580000,386784,120616369,5781
2017-12-11,3028320325.28,1016802703.37,828899,42389250048,440.36,1771440000,20329.5,1531.8236839,383466,15.3186794953,0.000861,1575712167780000,500053,135411129,5749
2017-12-12,7370495938.73,2529057967.81,872340,50286358528,522.29,5179829760,20569.40625,1559.06119539,413363,30.4599580229,0.000924,1556260952140000,536123,146344635,5715
2017-12-13,7427377794.19,2585780407.53,909631,62105632768,644.91,4524539904,20608.21875,1445.28530011,439381,52.9190703132,0.00067221,1612737499300000,590197,148353602,5659
2017-12-14,9045276186.82,2963598738.66,942559,67482947584,700.59,3821580032,20787.65625,1714.10815277,464401,79.9936319427,0.00101010147,1641299123630000,645386,148324824,5694
2017-12-15,7399703216.93,2104876960.5,904346,67090915328,696.38,2758710016,20829.84375,1455.13698942,428066,67.4069215811,0.00101010147,1.71627935608E+015,593704,151843768,5800
2017-12-16,5838201447.88,1589119380.11,899857,66124197888,686.19,2165690112,20382.375,1468.25125087,403701,46.2048300927,0.00084,1740332446350000,559435,152396300,5775
2017-12-17,5840527687.77,1521159248.73,876574,67106369536,696.24,2147389952,20346.9375,1172.63438579,401425,47.5767736488,0.000525,1754690326250000,548030,150105301,5781
2017-12-18,6599404223.23,2020167927.38,984021,69578416128,721.73,3249230080,20561.71875,1161.928902,470458,71.709721513,0.000441,1.78375297766E+015,649917,161476250,5781
2017-12-19,9710321937.37,3217883758.59,1092234,76552151040,793.9,4096549888,20631.375,1487.48222327,503282,97.159006288,0.0007098,1.7364649759E+015,756844,176320793,5604
2017-12-20,11434147991.9,3143811655.75,986104,79810617344,827.52,3969939968,20631.375,1731.48983713,493821,166.001303012,0.00084,1716149477550000,731052,153008948,5571
2017-12-21,11321819119.7,2822574871.77,1072665,79125323776,820.24,3569060096,20414.8125,1760.2067906,538200,163.3589984,0.00084,1741540444410000,796496,168331460,5570
2017-12-22,12378481625.6,3499897940.7,1103523,79374360576,822.64,4977710080,20571.28125,1640.14807411,568083,208.909428,0.00084,1725803011180000,817935,165025222,5652
2017-12-23,6731361014.47,1567692384.16,918881,65752117248,681.32,2480339968,20835.28125,1207.05966992,451497,73.8848104884,0.00084,1.7923565242E+015,613967,155801866,5947
2017-12-24,5617122393.68,1689728757.62,758234,69671215104,721.77,2300549888,20504.15625,1024.10604988,346299,70.3336896412,0.00063,1822644898870000,487585,122725324,5981
2017-12-25,4714484356.71,1984001128.34,752361,67475095552,698.87,2491760128,20446.875,756.767674901,359699,55.7713114493,0.000441,1853229389020000,489186,131021075,6032
